0,1,Time
560.5755287,3.745972828,0.014083333
560.7077733,3.825710319,0.047416667
560.840018,3.905447809,0.08075
560.8830934,3.931420307,0.0916
560.737982,4.005332596,0.114083333
560.5227709,4.11495003,0.147416667
560.3075599,4.224567463,0.18075
560.0923489,4.334184897,0.214083333
560.0732137,4.343931389,0.21705
559.8771379,4.443802331,0.247416667
559.6619269,4.553419764,0.28075
559.4467158,4.663037198,0.314083333
559.2906047,4.742552188,0.338266667
559.3498237,4.811935116,0.347416667
559.5654686,5.064591633,0.38075
559.7811134,5.317248151,0.414083333
559.9967583,5.569904668,0.447416667
560.2124031,5.822561185,0.48075
560.428048,6.075217702,0.514083333
560.6436928,6.327874219,0.547416667
560.8593377,6.580530736,0.58075
560.9405302,6.675658479,0.5933
560.8661589,6.689855715,0.614083333
560.7468765,6.712626312,0.647416667
560.6275942,6.735396909,0.68075
560.5083119,6.758167506,0.714083333
560.3890296,6.780938103,0.747416667
560.2697473,6.8037087,0.78075
560.150465,6.826479296,0.814083333
560.0557169,6.844566402,0.840566667
560.0218525,6.834925042,0.847416667
559.8572077,6.78804986,0.88075
559.6925629,6.741174679,0.914083333
559.5279181,6.694299497,0.947416667
559.3632733,6.647424316,0.98075
559.1986285,6.600549134,1.014083333
559.0339837,6.553673953,1.047416667
558.869339,6.506798772,1.08075
558.840571,6.498608388,1.086566667
558.8277668,6.47463535,1.114083333
558.8122518,6.445586716,1.147416667
558.7967367,6.416538083,1.18075
558.7812217,6.38748945,1.214083333
558.7657066,6.358440816,1.247416667
558.7501915,6.329392183,1.28075
558.7346765,6.300343549,1.314083333
558.7221303,6.276853566,1.341033333
558.7518881,6.319523033,1.347416667
558.9073974,6.542506954,1.38075
559.0629067,6.765490875,1.414083333
559.218416,6.988474795,1.447416667
559.3739253,7.211458716,1.48075
559.5294347,7.434442636,1.514083333
559.684944,7.657426557,1.547416667
559.8404533,7.880410477,1.58075
559.8750132,7.929965677,1.58815
559.6821534,7.933013905,1.614083333
559.4341864,7.936933128,1.647416667
559.1862193,7.94085235,1.68075
