0,1,Time
400.0566899,11.14009393,0.030666667
412.8475188,11.02921086,0.064
425.6383477,10.9183278,0.097333333
438.4291767,10.80744473,0.130666667
447.0687817,10.73254842,0.153183333
446.5511246,10.68532349,0.164
444.9561098,10.53981314,0.197333333
443.361095,10.39430279,0.230666667
441.7660802,10.24879244,0.264
440.1710654,10.10328209,0.297333333
438.5760506,9.957771736,0.330666667
436.9810358,9.812261385,0.364
435.386021,9.666751034,0.397333333
433.7910062,9.521240683,0.430666667
432.1959914,9.375730332,0.464
430.6009766,9.230219981,0.497333333
429.0059618,9.08470963,0.530666667
427.410947,8.939199279,0.564
425.8159322,8.793688928,0.597333333
424.2209174,8.648178577,0.630666667
422.8158852,8.52,0.660033333
423.003954,8.52,0.664
424.5829009,8.52,0.697333333
426.1618479,8.52,0.730666667
427.7407948,8.52,0.764
429.3197418,8.52,0.797333333
430.8986887,8.52,0.830666667
432.4776357,8.52,0.864
434.0565826,8.52,0.897333333
434.548377,8.52,0.907716667
434.7897115,8.52,0.930666667
434.9116302,8.52,0.942266667
435.1402184,8.52,0.964
435.4907252,8.52,0.997333333
435.841232,8.52,1.030666667
436.1917388,8.52,1.064
436.5422456,8.52,1.097333333
436.8927525,8.52,1.130666667
437.1323052,8.52,1.15345
436.792675,8.52,1.164
435.7197736,8.52,1.197333333
434.6468723,8.52,1.230666667
433.573971,8.52,1.264
432.5010697,8.52,1.297333333
431.4281684,8.52,1.330666667
430.3552671,8.52,1.364
429.2823658,8.52,1.397333333
428.9523944,8.52,1.407583333
428.9239598,8.52,1.430666667
428.8828959,8.52,1.464
428.8418321,8.52,1.497333333
428.8007682,8.52,1.530666667
428.7597043,8.52,1.564
428.7186405,8.52,1.597333333
428.6775766,8.52,1.630666667
428.6474512,8.52,1.655116667
428.6844074,8.586146781,1.664
428.8231445,8.834468345,1.697333333
428.9618816,9.082789909,1.730666667
429.1006188,9.331111473,1.764
429.2393559,9.579433037,1.797333333
429.3780931,9.827754601,1.830666667
429.5168302,10.07607617,1.864
429.6555674,10.32439773,1.897333333
429.7039766,10.41104394,1.908966667
429.3474312,10.35511103,1.930666667
428.7998036,10.26920215,1.964
428.2521759,10.18329327,1.997333333
427.7045483,10.0973844,2.030666667
427.1569206,10.01147552,2.064
426.609293,9.925566644,2.097333333
426.0616653,9.839657767,2.130666667
425.6575651,9.776264701,2.155266667
425.6302754,9.835329735,2.164
425.5261517,10.06069186,2.197333333
425.422028,10.28605398,2.230666667
425.3179043,10.5114161,2.264
425.2137807,10.73677822,2.297333333
425.109657,10.96214035,2.330666667
425.0055333,11.18750247,2.364
424.9014096,11.41286459,2.397333333
424.8598809,11.50274804,2.410633333
424.7864334,11.56454864,2.430666667
424.664257,11.66735091,2.464
424.5420806,11.77015317,2.497333333
424.4199042,11.87295544,2.530666667
424.2977278,11.9757577,2.564
424.1755514,12.07855997,2.597333333
424.053375,12.18136224,2.630666667
423.9599234,12.25999479,2.656166667
423.8396033,12.32542499,2.664
423.3278398,12.6037226,2.697333333
422.8160763,12.8820202,2.730666667
422.3043127,13.1603178,2.764
421.7925492,13.43861541,2.797333333
421.2807857,13.71691301,2.830666667
420.7690222,13.99521062,2.864
420.2572587,14.27350822,2.897333333
420.158544,14.32718941,2.903766667
420.308144,14.65608865,2.930666667
420.4934971,15.06359168,2.964
420.6788502,15.47109472,2.997333333
420.8642033,15.87859775,3.030666667
421.0495564,16.28610079,3.064
421.2349095,16.69360382,3.097333333
421.4202626,17.10110685,3.130666667
421.5709283,17.43234883,3.157766667
421.5290884,17.4214961,3.164
421.3055158,17.36350421,3.197333333
421.0819433,17.30551233,3.230666667
420.8583708,17.24752045,3.264
420.6347982,17.18952857,3.297333333
420.4112257,17.13153668,3.330666667
420.1876532,17.0735448,3.364
419.9640806,17.01555292,3.397333333
419.920245,17.0041825,3.403866667
419.8377387,17.52015041,3.430666667
419.7351101,18.16195666,3.464
419.6324815,18.80376291,3.497333333
419.529853,19.44556916,3.530666667
419.4272244,20.0873754,3.564
419.3245958,20.72918165,3.597333333
419.2219672,21.3709879,3.630666667
419.1379806,21.89621299,3.65795
419.1417851,21.86872558,3.664
419.1627296,21.717401,3.697333333
419.183674,21.56607641,3.730666667
419.2046185,21.41475183,3.764
419.2255629,21.26342725,3.797333333
419.2465074,21.11210266,3.830666667
419.2674518,20.96077808,3.864
419.2883963,20.80945349,3.897333333
419.2936083,20.77179667,3.905633333
419.2683165,21.16432542,3.930666667
419.2346459,21.68689441,3.964
419.2009753,22.20946341,3.997333333
419.1673047,22.7320324,4.030666667
419.1336341,23.25460139,4.064
419.0999635,23.77717039,4.097333333
419.0662929,24.29973938,4.130666667
419.0370044,24.75429788,4.159666667
419.0206966,24.75982977,4.164
418.8953925,24.8023349,4.197333333
418.7700885,24.84484003,4.230666667
418.6447844,24.88734516,4.264
418.5194804,24.92985029,4.297333333
418.3941763,24.97235543,4.330666667
418.2688723,25.01486056,4.364
418.1435682,25.05736569,4.397333333
418.1087549,25.06917494,4.4066
418.0722175,25.33452709,4.430666667
418.0216236,25.70196494,4.464
417.9710297,26.06940279,4.497333333
417.9204358,26.43684064,4.530666667
417.8698418,26.80427849,4.564
417.8192479,27.17171634,4.597333333
417.768654,27.53915419,4.630666667
417.7232167,27.86914206,4.6606
417.7057121,27.87329231,4.664
417.5339667,27.91401218,4.697333333
417.3622212,27.95473206,4.730666667
417.1904758,27.99545194,4.764
417.0187304,28.03617181,4.797333333
416.846985,28.07689169,4.830666667
416.6752395,28.11761157,4.864
416.5034941,28.15833145,4.897333333
416.4544931,28.1699493,4.90685
416.3826976,28.47687074,4.930666667
416.2822405,28.90631864,4.964
416.1817834,29.33576655,4.997333333
416.0813263,29.76521445,5.030666667
415.9808692,30.19466236,5.064
415.8804122,30.62411027,5.097333333
415.7799551,31.05355817,5.130666667
415.6888046,31.44322093,5.160916667
415.6650621,31.44721877,5.164
415.4087814,31.49037222,5.197333333
415.1525006,31.53352567,5.230666667
414.8962199,31.57667912,5.264
414.6399392,31.61983257,5.297333333
414.3836585,31.66298602,5.330666667
414.1273777,31.70613946,5.364
413.871097,31.74929291,5.397333333
413.7924316,31.76253888,5.407566667
413.6956088,31.96474781,5.430666667
413.5559035,32.25651467,5.464
413.4161981,32.54828153,5.497333333
413.2764928,32.84004839,5.530666667
