0,1,Time
485.8759935,4.419797965,0.0307
504.9334296,4.007776244,0.064033333
520.9253781,3.662030359,0.092
521.0137568,3.642338837,0.097366667
521.5631867,3.519921151,0.1307
522.1126167,3.397503464,0.164033333
522.6620467,3.275085778,0.197366667
523.2114766,3.152668091,0.2307
523.7609066,3.030250404,0.264033333
524.3103366,2.907832718,0.297366667
524.8597665,2.785415031,0.3307
524.9930253,2.755723833,0.338783333
524.4940111,2.924975856,0.364033333
523.8352117,3.148422698,0.397366667
523.1764122,3.37186954,0.4307
522.5176127,3.595316382,0.464033333
521.8588132,3.818763224,0.497366667
521.2000138,4.042210066,0.5307
520.5412143,4.265656908,0.564033333
519.9735113,4.458206303,0.59275
519.9299208,4.454525303,0.597366667
519.6146794,4.427904728,0.6307
519.299438,4.401284154,0.664033333
518.9841966,4.374663579,0.697366667
518.6689552,4.348043005,0.7307
518.3537138,4.32142243,0.764033333
518.0384724,4.294801856,0.797366667
517.723231,4.268181281,0.8307
517.6318904,4.260468017,0.84035
517.4228004,4.271360978,0.864033333
517.1284119,4.286697736,0.897366667
516.8340234,4.302034494,0.9307
516.5396349,4.317371253,0.964033333
516.2452464,4.332708011,0.997366667
515.9508579,4.348044769,1.0307
515.6564694,4.363381528,1.064033333
515.4593051,4.373653193,1.08635
515.2940418,4.333584627,1.097366667
515.2617758,4.325761665,1.099516667
514.7936354,4.212259733,1.1307
514.2932291,4.090934838,1.164033333
513.7928228,3.969609944,1.197366667
513.2924165,3.848285049,1.2307
512.7920102,3.726960154,1.264033333
512.2916039,3.60563526,1.297366667
511.7911976,3.484310365,1.3307
511.6435467,3.448511993,1.340533333
511.5136216,3.598430016,1.364033333
511.3293146,3.811098412,1.397366667
511.1450075,4.023766807,1.4307
510.9607004,4.236435203,1.464033333
510.7763934,4.449103598,1.497366667
510.5920863,4.661771994,1.5307
510.4077792,4.874440389,1.564033333
510.2782871,5.023858822,1.58745
510.2457801,4.996261217,1.597366667
510.1364803,4.903468461,1.6307
510.0271805,4.810675705,1.664033333
509.9178807,4.717882949,1.697366667
509.8085808,4.625090193,1.7307
509.699281,4.532297437,1.764033333
509.5899812,4.439504681,1.797366667
509.4806814,4.346711925,1.8307
509.4447826,4.316234831,1.84165
509.3736014,4.406259487,1.864033333
509.2676071,4.54031304,1.897366667
509.1616128,4.674366593,1.9307
509.0556186,4.808420146,1.964033333
508.9496243,4.942473699,1.997366667
508.84363,5.076527252,2.0307
508.7376357,5.210580805,2.064033333
508.6580261,5.311265064,2.089066667
508.6835526,5.382262224,2.097366667
508.7860993,5.667477173,2.1307
508.888646,5.952692123,2.164033333
508.9911928,6.237907072,2.197366667
509.0937395,6.523122022,2.2307
509.1962863,6.808336972,2.264033333
509.298833,7.093551921,2.297366667
509.4013798,7.378766871,2.3307
509.4393777,7.484451245,2.34305
509.4739481,7.379162399,2.364033333
509.5288691,7.211893102,2.397366667
509.5837901,7.044623805,2.4307
509.6387111,6.877354508,2.464033333
509.693632,6.710085211,2.497366667
509.748553,6.542815914,2.5307
509.803474,6.375546617,2.564033333
509.8456468,6.247103552,2.589633333
509.8855777,6.311149581,2.597366667
510.0576062,6.587069594,2.6307
510.2296346,6.862989607,2.664033333
510.401663,7.13890962,2.697366667
510.5736915,7.414829633,2.7307
510.7457199,7.690749646,2.764033333
510.9177484,7.966669659,2.797366667
511.0897768,8.242589672,2.8307
511.1236851,8.296975852,2.837266667
511.1055856,8.713377249,2.864033333
511.0830427,9.232004483,2.897366667
511.0604998,9.750631716,2.9307
511.0379569,10.26925895,2.964033333
511.015414,10.78788618,2.997366667
510.9928711,11.30651341,3.0307
510.9703282,11.82514065,3.064033333
510.9519327,12.2483524,3.091233333
510.9428569,12.20613926,3.097366667
510.8935257,11.97669138,3.1307
510.8441946,11.74724349,3.164033333
510.7948635,11.51779561,3.197366667
510.7455324,11.28834772,3.2307
510.6962012,11.05889984,3.264033333
