0,1,2
6.088982377580418,0.0,0.0
5.193052782959472,0.6472599216970395,0.2964618576751419
4.626343395396449,1.862385815173955,0.0
4.468394672973491,2.718060910780556,0.20062798596463896
3.931346768996995,3.3749169079902743,0.11987026755086196
3.586229651730783,3.941112903380501,0.3749327930298213
3.18733832712188,4.586708432005257,0.0
2.679157365393357,5.378914805901533,0.36284314789939104
2.6089458258197795,6.5819972142271945,0.8486158941716976
2.538690559886689,7.043406809536237,1.0414755674740035
1.879641646218565,7.95371837674717,1.0367085562417038
1.4972439784364708,9.06582576582918,1.205410502971591
1.7542640741060673,9.472046073416369,1.6390543917264222
1.537151734861828,10.173983917337521,1.6401511538687503
1.4963193936643042,10.543014137964875,1.8695559593449431
1.2161774054722407,11.441382558802026,2.2248642715616724
1.0339070540091575,12.004546489277715,2.8564353393478266
1.0022393385029047,12.680717577146156,2.8538116299521787
0.6088200655383357,13.310865786248751,3.4477314243743047
0.7293172118360236,13.031223310844435,3.1216904499431966
0.7936638380435267,13.873177321706871,3.297994627130049
0.46909208860503065,14.026533333455438,3.846801344580241
0.31944165984121625,14.44503032641041,3.7437141342259688
0.559587505870084,14.709307310288906,3.60266798001501
0.42610192421081583,14.739033964365957,4.220729559511123
0.26393210122226785,15.177462133227943,4.344086706185607
0.7808613412139356,15.677377185185541,4.149628195579741
0.8710164851470756,15.762847793006165,4.968798408461578
0.3758936814251274,16.213894425707313,4.7387591699458635
0.18280860445669916,16.418707050830815,4.836425229627115
