0,1,2
6.2942957031200955,1.848275636962116,0.07791629092965063
5.27202227294251,2.5702550057090265,0.16866148299846462
4.792213058931809,3.5000011427078035,0.0
4.349378923014597,4.361599842555743,0.1964738251216832
3.738080126883553,5.275024331359817,0.15147607927235296
3.2540198889169085,5.909202727655009,0.3705829507799031
2.933516038647161,6.463978488624585,0.3484462325604555
2.940921610261784,7.872239179728908,0.2532387800847684
2.9261384204314598,8.747868435022166,0.5097415470937591
2.3143982998969324,9.256217350118392,0.8726881403813687
2.0343604782186544,10.08532962141629,0.9231587223408182
1.4566900397605949,10.627131939447533,1.9024712583074486
1.7854407609444058,11.518713630889648,1.4619320758362024
2.0960338910841974,11.969525889564935,1.7960807871206728
1.2011263582558498,12.959046897583166,2.217260191659918
1.3248957031357997,13.508639080199684,2.4393262206015733
1.3281064196731287,14.215767576709595,2.4673148666029783
1.0943824467214989,14.264996711322743,3.153899203158363
1.2628913849737746,15.179265855954876,3.206925682787726
0.6567473595537123,15.659097617295586,3.608215982965262
0.8194441271443542,15.860679942127039,3.469806184946982
0.7488049029860808,16.016812392912705,3.7611790997494503
0.4419049280749263,16.283158515356252,3.9315810554838393
0.2695576514363051,16.635651517157058,4.081409132864399
0.606934853485245,17.15408778479914,3.87066102485155
0.4834997299475877,17.421276906059035,4.178457469537202
0.11092207671563564,17.608706514973463,4.576004334405795
0.4514828859969247,17.83391645653886,4.779165271675344
0.1782320331501744,17.85692845965263,4.858303949513498
0.26212267457144794,18.027740353985532,4.907621512971271
