0,1,2
4.094034185411907,0.03367069287577042,0.0
3.5278863577873913,0.11265993620216275,0.1481827065865836
3.287681938176564,0.5067055207967844,0.08029735368856407
2.898489951621267,1.309047920063971,0.0
2.5322909408566687,1.3767671115671896,0.07058082486552836
2.9054869014536395,2.417381738823659,0.0408550527872758
1.6162871406621497,2.7413766630452816,0.12808328728806123
1.718863148907739,2.9345366949797937,0.05591345950106732
1.8329369259538026,3.8018729837698144,0.24805483030973394
1.7301174616602348,4.039267333655561,0.2983855952337901
1.697820232447748,4.5972431776134535,0.16566213829914178
1.5804945491263673,5.516564048832635,0.7229245441155571
1.0198348419400851,5.813203901660699,0.8555880837875977
0.9760251236660219,6.702872642199409,0.8063269572325329
0.945417541626129,6.9923184216830405,1.027060553469616
0.764143781328806,7.530380234210418,1.3045711252422325
0.513428404773272,8.005405078950828,1.7556763495460004
1.1301027495217084,8.357935116279508,1.6994898050700398
1.0760018009896215,8.45167558530352,1.4317724242550418
0.559613074445807,9.378134810148278,2.346279185339941
0.3947421775848093,9.094817826871372,1.9438085745181295
0.3919622303010001,9.519937660184025,2.560789903580267
0.36822494161075975,9.657298467655638,2.685750437144974
0.46439909304896504,10.15138069201064,2.9416145328295245
0.40644187574545176,10.166265970430693,3.035201395287427
0.15167914790631795,10.564754961401592,2.73271726468658
0.3264820157101256,10.458303967242687,2.8171732004055343
0.06530272917944002,10.47934005886111,3.2713046520890128
0.0,10.537306028746908,3.397593868394871
0.0,10.718560014471244,3.391291171214433
