0,1,2
5.720609362312502,0.11981180541140429,0.20563688547957626
5.100363740075604,1.2062784555597015,0.7337596521033588
5.131528559935217,3.15882786212053,1.17652763381143
4.625881220732805,4.104112903736834,1.2166275198381906
4.300943318828116,5.332252714631284,1.9099369825353267
4.219266019542054,6.295212659078828,2.173415492493727
3.24974990688952,7.228154229067091,2.261902732333375
3.332683657014118,8.303337947380605,2.4892298583578545
3.1718399833337916,9.013207501676613,3.171558625172672
2.5041391707212366,9.82786056029646,3.4841468604468444
2.641168661012307,10.617363805071811,3.5958017214943334
1.9138950088757238,10.98392305624104,4.109649781826216
2.117341551497592,11.875448611671937,4.355104540780003
2.1652060256284784,12.061258881472002,3.882359288325423
1.8301384061919082,12.87421132319519,4.592008885761356
1.4332065873474793,13.740921355239095,4.45173933291278
1.308430921530699,13.820329768252469,4.582081366473938
1.0254985281894,13.970415834219454,4.90535178378899
1.7631309654602925,14.610274887634239,4.854662885743021
0.868264706251034,14.530351452540314,5.1803494643507095
0.9884107064384284,14.968623996933577,4.61521868363688
0.7277254123369971,15.127115566801228,5.112662635193411
1.0328049753208735,15.201040682598464,4.801340315202838
0.5965721301777768,15.340362755523648,5.2062777830544436
1.0460089189800221,15.939926525159692,5.368467874509069
0.6144360435912455,15.72498095671891,5.388001253650155
0.7312316527274969,16.268535020998854,5.604760109838149
0.7403975003479504,16.65261381940025,5.549214571694264
0.8216802692712412,16.383900487208273,5.435522478286615
0.6079782207923189,16.865129241892998,5.669684707801497
