0,1,2
3.8283827012075404,1.9660857218433971,0.0
3.2771666917147484,2.7668779205339478,0.3664139107851261
3.308065563130915,3.97432536448546,0.9789332883973384
2.6775775806950484,4.595840108649755,0.7146688413938903
2.729870037681945,5.570115844606618,1.057093001878468
2.4321686918318233,6.6167372365318595,1.4743919848978249
2.0686468399744284,7.132124963805012,1.5460894372594889
2.156557126734376,7.8275196338030275,1.8203067224109277
1.8699804692368565,8.095504850584582,2.2650001562200495
1.7000341835126669,8.416741855384892,2.111155094050263
1.3097854605551758,9.196316769346776,2.383490642794508
1.5042858374188015,9.255768706074749,2.651530369310434
1.2060616188966187,9.966617021869382,2.8719851141502115
1.1416352019144411,10.30398857014916,2.3660737807291845
0.8275147525272535,10.796951326144471,2.818908462272242
1.1493915503096928,10.296287607597142,2.807536592398676
0.8610243403321859,11.033623926394464,3.0476671483141957
0.9937128856594367,11.3715270082122,2.984374780348706
0.8126311619730868,11.282023055747493,3.17089714432765
0.6114047090111574,11.911316050529491,3.447793789595299
0.7716742615503096,12.274417557845005,3.289735924973804
0.6034515162218068,12.354396487345044,3.4376515729971775
0.7146632758101543,12.514096527160392,3.8415114594385207
0.5482216297994468,12.661792915771581,3.197745005398016
0.7724869946216086,12.884394966582345,3.740828995590567
0.2080982756902377,12.716198522741854,3.609701793710349
0.3371747513123334,12.964533438776952,3.6337064357150504
0.47166049957357453,12.770457237490623,3.883558278764329
0.27704658627398726,13.399343390693426,3.622335014602496
0.3021034823216183,13.012119509415175,3.411967241936747
