0,1,2,3
5.230901612140894,10.136393001001291,0.0,0.08962746292954803
3.900709839046472,9.472991925262093,0.4370422793701267,0.0
3.080102355038804,9.09106146538683,0.29033200559098,0.0
2.168217513022581,8.194165918386457,0.5955359985683988,0.5069979102490687
1.9277197962686172,7.418009406308434,0.6873232505660589,0.7195755978919245
1.2652459244385998,7.052591843911904,1.2807039643016478,1.240219681650258
0.9307276312721162,6.570697799383588,1.835282145335738,1.9078863803415014
0.5021548147763353,6.4231133468214185,2.2811694894194594,1.8956389185996725
0.5356059808853384,5.98461932181549,2.5544344095995646,2.5087937364200634
0.20207105429395028,5.740374386405259,2.6126915600055973,2.6837625678102235
0.2592905574739738,5.405439903090226,3.1890308292867973,2.832371363121473
0.2984186788824307,5.694099209703957,3.3830918925580438,3.3951335200302846
0.4234569791868523,5.559210419197871,3.599762123146726,3.4239278779731643
0.04026265234489462,5.231142853804647,3.833207914682891,3.837494341159651
0.3057238587251948,5.510840305123128,4.1886269189584775,3.972666363356122
0.0,5.116377976430438,4.231270024223365,4.290838750856123
0.17080509042315578,4.917081550771955,4.178542272799619,4.377098316964101
0.0,4.938180260999244,4.361991080828101,4.180704822752066
0.15620688456345705,5.129904639795492,4.2880375065594025,4.3741018993308
0.13312610789522633,4.922391709164362,4.739298688776658,4.597441416029099
0.10995582317734218,5.087455335758797,4.885201510945396,4.634709353881961
0.30442955669688165,4.941635481527644,4.692256233219299,4.750177471658414
0.025343350578322748,5.031378330066788,4.634089052246408,4.840239309960071
0.10198345721658608,5.028013030055637,4.669724929328301,4.713836868111725
0.0,5.229921276622882,4.817545252165256,4.739857241076309
0.0,4.943539175967313,4.834049778409578,5.029235392433153
0.17468314038342383,4.9454873762725375,5.087108670787936,4.998409515996504
0.16933409211851458,4.9367215699727,4.778426423361095,4.824754283382975
0.038704472764113464,5.0370424244097824,5.092143468641032,4.770149222068474
0.0,5.186164017439992,5.134700595503691,4.872262996579166
