0,1,2,3
4.871287025905655,4.974564291382547,1.9277712766505504,0.0
3.561232148344782,4.558337311819291,2.0395877708027346,0.0
2.9313881080732362,4.256413164201724,2.367210476448132,0.20315659005942152
1.9898432577806955,3.5370797023754705,2.148434068813349,0.33733720422076374
1.6993627226647343,3.182601818710487,2.4722758085636904,0.6491894768268881
1.2508101535714582,3.000277675040029,2.9109556832847,1.1606215251636864
0.8307815552200672,2.532923730758298,3.1245632932708034,1.002398756874302
0.8072104846310127,2.3019562565230522,3.5054665561375855,1.6142027855078878
0.5450646113942925,1.839398537751261,4.0167086701825445,2.0139199932456213
0.4008814049028568,1.4939362453726241,4.073065022693795,1.9983237319670772
0.11373875331438449,1.55817643467178,4.438006813916236,2.548411885361153
0.28053192692900203,1.1394927356496876,4.7857848522361115,2.411771340918366
0.08783569322437329,1.2592025312497623,5.0827297388003725,2.9355993165162455
0.07742923032373497,1.1415840954518413,4.819711106197179,3.307135220008655
0.0,1.1777648302954273,5.2611474324431375,3.3583209812622496
0.16977519595950494,0.5016707936494516,5.340921650198135,3.3326781300569754
0.0,0.7834211646311844,5.597176127308702,3.4835540452377094
0.14177735718314532,0.79163233221249,5.615038681992676,3.490792858565605
0.0489312354087604,0.5025152494795456,5.810754668658156,4.240828126761362
0.0,0.7733163437813284,6.06605581229795,3.74620351131965
0.09834959336766622,0.8630904690490074,5.9880853826761635,3.9946799153208605
0.00902036375091059,0.7571255349224664,6.133459669267063,3.941241348295909
0.12705763086359212,0.7257555652664386,6.465524919528471,4.297608108320631
0.03462420843593726,0.6985766929451164,6.007421246385906,4.085153854199408
0.23305882487597124,0.7393853861585117,6.435677785177641,4.5255771883537
0.0,0.49798935623563034,6.355124800373276,4.2951275709396
0.0,0.5788939359984585,6.388298500464684,4.4670231012452755
0.08560475145798335,0.3369761300815972,6.588717364603177,4.550235320731178
0.0,0.7204327966531707,6.404048914030254,4.680368134696241
0.0010526970857653074,0.3492043956259328,6.256036584635197,4.5828523775617835
