0,1,2,3
4.95838061519634,10.060179953658867,0.0,2.043015357303924
3.6636434781336935,9.834911771744707,0.0,2.327431379342482
3.180555467461647,8.916254997584042,0.07186915968467933,2.4935474875687573
2.4843312293881454,8.424203625018286,0.5708663995270448,2.514308897645693
2.097005990003511,7.438912141360169,0.7181575599240869,3.0244600959391303
1.206243564313061,7.094443044087142,1.404444786671109,3.011476806581801
1.3055984785819537,6.636978772552279,1.443818323475977,3.6047504860369757
0.7008741063142264,6.040521917095191,2.0826137603043935,4.0577783947471815
0.7410023546341113,6.01865562885343,2.3952198996433958,4.199458818657909
0.4719836495217633,5.652420409569226,2.8735465489235623,4.7932993618436885
0.1870828439013536,5.863245866706866,3.0007561857013596,5.04750307081227
0.13736026060799356,5.446093553654556,3.5182734965369606,5.554963680314664
0.14003745915664587,5.462190156800674,3.9154395226438035,5.885204209217685
0.06983197464111326,5.3968188567880215,3.7951209062064177,5.6994219440741025
0.16012542167767368,5.291702390529654,4.1341613538846556,5.971204707453885
0.09252362746301529,5.3551612464976435,4.052916455391617,6.1870465364884755
0.18255002013728674,5.1924821783960615,4.2290411825044725,6.603201314074383
0.11121986106879693,4.9375438880403015,4.2647453765870695,6.610756563127961
0.18747041572007167,4.896578480832401,4.442418868263037,6.883027469401092
0.1649648074583615,5.0972942724738735,4.929918904559193,6.870980839803504
0.009891424427019319,5.079331912408596,4.557943736130391,6.870313183100137
0.04972371875720817,4.72713123808768,4.665098877731197,6.938975385126479
0.0,4.95719422743437,4.825526601924535,6.912717793521741
0.0,5.062163937123865,4.874239015800485,6.850566620967558
0.0,5.002038006877747,4.755767052324209,6.992808878668686
0.07688442305794602,5.070875518788872,5.04612941338762,7.049092945983705
0.02143252947681689,5.130058480929645,4.690119159398598,7.133937813333988
0.0003218591926746183,4.986815246250455,4.634753985386304,7.14492760255038
0.00634136853361866,4.903059815090443,5.1115292268717445,6.8361022552069475
0.0,4.673343224651049,5.16932387527613,6.814250484107188
