Time,0,1,2
0.0,9.899647752068043,0.11941983251671957,0.0
0.3448275862068966,7.220408837942694,2.48390252439898,0.0
0.6896551724137931,5.11204261090059,3.9812813201976054,0.06770965195180469
1.0344827586206897,4.301145144070455,4.616656704025497,0.0
1.3793103448275863,3.418724598324808,5.240784546552759,0.019308796269089448
1.7241379310344829,2.9625009819795305,5.185413704899822,0.0
2.0689655172413794,2.075924500327642,5.087618635647152,0.06670392695926328
2.413793103448276,1.9340612134370154,5.590219673511673,0.0
2.7586206896551726,1.865668731062897,5.78034901891019,0.31635437752391354
3.1034482758620694,1.609226618350318,5.543105801289758,0.4666733601716042
3.4482758620689657,1.2286750104617303,6.128973436241658,0.4154014286460269
3.793103448275862,0.9990482172739268,6.2333344656133285,0.3385009387011728
4.137931034482759,0.9869153722257556,6.0559102745537325,0.08025775219880554
4.482758620689656,0.6679759470415167,6.0000766090366255,0.3578028679359635
4.827586206896552,0.5372366559696582,5.759352024734846,0.35098302675423393
5.172413793103448,0.5179359978182708,5.836735755886764,0.34602024333555725
5.517241379310345,0.7228064109477231,6.195704088904759,0.6440426732589335
5.862068965517242,0.4687943294806359,6.1469064139581056,0.36609157094722466
6.206896551724139,0.6783139655427626,5.96203168327401,0.4575422581142599
6.551724137931035,0.21349751602110628,5.8044387197471865,0.24618232234436316
6.8965517241379315,0.14099228195085048,6.042480686852114,0.3849286641639493
7.241379310344828,0.3631174925212768,6.19172988152821,0.6333566378588183
7.586206896551724,0.11079634807813993,6.4466036802609334,0.4302672813674513
7.931034482758621,0.0,6.210748075532334,0.7636307149289594
8.275862068965518,0.15837555933000946,6.020903290879434,0.4996977744392609
8.620689655172415,0.11417539203597596,6.184931287818217,0.882917636834273
8.965517241379311,0.0,6.46494049106565,0.3595585440296793
9.310344827586208,0.34324719941069337,6.116434593788068,0.8204149123390119
9.655172413793103,0.06631764119928726,6.103609548069474,0.6149401100791384
10.0,0.044376940895699934,6.156620385287489,0.566875369451401
