Time,0,1,2
0.0,10.089858854058553,2.154227664109682,1.9583806151963399
0.3448275862068966,6.755229387357526,4.591242741057046,1.8180083969922696
0.6896551724137931,5.458247384720798,5.853827446826345,2.232498160591464
1.0344827586206897,4.0981757615316505,6.327923062221733,2.2378916898973604
1.3793103448275863,3.361992481083689,7.046807388129494,2.4015425267145054
1.7241379310344829,2.703253761609104,7.30835531154728,1.945513882241432
2.0689655172413794,2.2211665355011485,7.36209338689933,2.390064203817899
2.413793103448276,1.999821172955335,7.474433742771269,2.060993472854209
2.7586206896551726,1.6265842391959706,7.9022361199109765,2.3231313661246404
3.1034482758620694,1.4333625583713598,8.038516212703803,2.234309249401351
3.4482758620689657,1.3079832093943213,8.017018334135159,2.096807563546768
3.793103448275862,0.9395534273346835,8.29531231536649,2.1688717119333134
4.137931034482759,1.0291137430773019,8.3736845912849,2.273237161651881
4.482758620689656,0.6465440604410239,7.91634774567241,2.288598370520708
4.827586206896552,0.7850555164492417,8.349865753409837,2.4513032711100906
5.172413793103448,1.0085984225914022,8.150819721882018,2.445543713238232
5.517241379310345,0.6808976310955347,8.160099415433622,2.5890375769763003
5.862068965517242,0.441713715618412,8.319509668919853,2.564095812320619
6.206896551724139,0.6025954131506984,8.203860674376303,2.6806394970615193
6.551724137931035,0.2536033612886317,8.375853696909974,2.6931815248179904
6.8965517241379315,0.32044867208459404,7.885008654756798,2.5686332151813422
7.241379310344828,0.20187590757628515,8.196248535949318,2.635240861430455
7.586206896551724,0.04173006665771711,7.905857403652286,2.4294591799533043
7.931034482758621,0.0,8.157198338596709,2.5858168917047633
8.275862068965518,0.22317339243911719,8.23064210905978,2.6026263101657507
8.620689655172415,0.0,8.200903504444364,2.7408381889148017
8.965517241379311,0.16304543965321866,8.322560111165192,2.699008899817761
9.310344827586208,0.318582981946133,8.243286260492079,2.6896949857996835
9.655172413793103,0.0,8.123552340458328,2.706045807322101
10.0,0.24819024726925243,8.267592806052578,2.6521639427297674
