Time,0,1,2
0.0,10.124148104088578,1.8712870259056553,0.0
0.3448275862068966,7.099150818049858,4.136670529342414,0.0
0.6896551724137931,5.279466964296345,5.67405034915724,0.028703922362400384
1.0344827586206897,4.401260995350015,6.1794166840571485,0.0
1.3793103448275863,3.5517595502106,6.905722881563219,0.043758832664874424
1.7241379310344829,2.8378499257918546,7.193772224357361,0.32290626618120544
2.0689655172413794,2.6718400718673903,7.3172015286846,0.2522690108228578
2.413793103448276,2.298795369172856,7.699763581520485,0.36074686052250027
2.7586206896551726,1.5520556329466813,7.743293724696773,0.18833827073899567
3.1034482758620694,1.3902361416831122,7.831000140110368,0.09176909505307737
3.4482758620689657,1.339450242463148,7.72001034150761,0.3712872824558988
3.793103448275862,1.3669113232355308,8.020852964656525,0.13951754219778248
4.137931034482759,1.0199333774500532,7.930836259139077,0.4220880668638083
4.482758620689656,0.8882156473035604,7.999007210281113,0.4477425620333628
4.827586206896552,0.6254990709757124,7.8655845530653385,0.6105962720620723
5.172413793103448,0.5770432545484847,8.196992311323596,0.04666106978571444
5.517241379310345,0.6623199596597757,8.060387443918925,0.42803028351917705
5.862068965517242,0.4148386202075017,8.230825958095876,0.525266549072424
6.206896551724139,0.22389232263942707,8.158416262244895,0.3160602653818837
6.551724137931035,0.6507321637154502,8.064249009678992,0.6585299011823209
6.8965517241379315,0.30181739213910636,8.235353825742028,0.8125676961229319
7.241379310344828,0.42588875379728175,8.15498161663454,0.7642860187893588
7.586206896551724,0.19182208107319867,8.279762677637734,0.7848054422903753
7.931034482758621,0.2664376822534737,8.19250738270177,0.8044924627816787
8.275862068965518,0.2729136716520774,8.394926349349898,0.8876774992096774
8.620689655172415,0.11298384913751738,8.002731544392969,0.6845032544207303
8.965517241379311,0.41771012010654024,8.127806824658798,0.7998411310299509
9.310344827586208,0.2673960981373192,8.254393129649168,0.5889349535922702
9.655172413793103,0.08245019451520419,8.13187143047937,1.0003682551876458
10.0,0.09517852863723218,8.17206204292345,0.6544929200798242
