Time,0,1,2,3
0.0,10.041829972854737,9.706715639981015,1.7482770761621036,1.7337949436842925
0.2564102564102564,8.259961650202737,9.584870277539009,2.084795333723615,2.025020918225541
0.5128205128205128,6.73142929481675,8.426364035513592,2.495158207669144,2.0661925490873028
0.7692307692307692,5.572526686725302,7.328869044759225,2.431525488100663,2.596607089126181
1.0256410256410255,4.562509872646892,6.327374873903888,3.0394061668587513,3.0711719946332052
1.282051282051282,3.71666192211985,5.583112570634266,3.6757676507871784,3.255347825264357
1.5384615384615383,2.7372628824764753,4.622828153328613,3.757251726484945,3.8505418201572863
1.7948717948717947,2.6034101337014457,4.355401437030892,4.541445424665861,4.330034224066506
2.051282051282051,2.1213086716114953,3.6387185806144937,5.247039685857564,5.2270241408689575
2.3076923076923075,1.5289556671295839,3.2915568521161838,5.432203457602665,5.574247601424609
2.564102564102564,0.997725102788404,2.894706079626946,6.31670161239824,6.40011699901569
2.8205128205128203,1.2544113657886629,2.704106161934519,6.803947360004601,6.705279336073277
3.0769230769230766,1.1031771772397088,2.0908385977527253,6.807084140099168,7.336860237148866
3.333333333333333,0.8689895481872421,1.824865371112797,7.7108731736772205,7.256043284448004
3.5897435897435894,0.5621340369062654,1.7543833727590394,7.916864430243697,7.915425229410696
3.846153846153846,0.4609644624577544,2.054573915314101,8.514869206082503,8.444422458368393
4.102564102564102,0.37936510478387847,1.7631691123746462,8.698275495883207,8.667010933910612
4.358974358974359,0.43306897239719455,1.311080971886696,9.014369459282241,8.75439708577434
4.615384615384615,0.193259830941945,1.4711867219938173,9.253086680300152,9.167517703036458
4.871794871794871,0.14420158132689928,1.522421385021901,9.22569370193988,9.5843535226365
5.128205128205128,0.3178810106791334,0.9807886419170351,9.482791748772627,9.505884733330621
5.384615384615384,0.264097398884113,1.1959802818045346,9.558265974459168,9.866732888647373
5.6410256410256405,0.34117391992525725,1.0878347919268783,9.960934326376396,9.760152666834829
5.897435897435897,0.03724561254885937,0.8854752909946307,10.128039325837937,10.104300667344946
6.153846153846153,0.041344889637381026,0.9030761004259912,10.382313123629803,10.432961660946159
6.41025641025641,0.0,0.7790954646832928,10.611359633688894,10.354964351944998
6.666666666666666,0.32356975073295163,0.5645676582592384,10.589978965913424,10.537595886802572
6.9230769230769225,0.0,0.6097264289369546,10.447282220950079,10.822802545834513
7.179487179487179,0.040727191433845476,0.7367427397694496,10.728469355709642,10.619038663089906
7.435897435897435,0.0,0.7698681164532353,11.093273836611985,10.768791734618125
7.692307692307692,0.0,0.5053212635037753,11.074664821990282,10.889650310892105
7.948717948717948,0.18962919530458844,0.37355696112592146,11.110778220017826,10.988519790821739
8.205128205128204,0.05499026531064678,0.44466205299051326,11.057657144755767,10.950614708988091
8.46153846153846,0.0,0.4231956810194951,10.605319099081564,11.367190153744515
8.717948717948717,0.0,0.7767779215637712,11.043497598723421,11.20111677541062
8.974358974358974,0.04521674162433368,0.5207849300835066,11.465639533620223,11.016045952151565
9.23076923076923,0.0,0.3092732165915139,11.40011341351409,11.203340330162169
9.487179487179485,0.0,0.3072999681287395,11.071888932695629,11.524551350877669
9.743589743589743,0.09525876922831195,0.4607214691409701,11.468616006903627,11.17295350287521
10.0,0.0,0.49048279601710326,11.25986208004435,11.495493209985968
