Time,0,1,2,3
0.0,4.92777127665055,5.131218098906008,2.0075460078817873,0.0
0.2564102564102564,4.135111039272649,4.593680948281007,1.9412082037570724,0.0
0.5128205128205128,3.6329856796952966,4.555197684325176,1.8681228317611613,0.2762378461956983
0.7692307692307692,2.621938404058316,4.32142882782244,1.9118576729099792,0.36342712655463605
1.0256410256410255,2.1900908354667457,3.7861751961707824,2.3635562093734035,0.651276199214073
1.282051282051282,1.9182363274217198,3.2201998357093267,2.2556970199951047,0.3535529689335535
1.5384615384615383,1.4741050227393369,2.885812594595024,2.755351759719057,0.9803140893146634
1.7948717948717947,1.2549189788893216,2.463102708584792,3.162580044010587,0.8480882099438739
2.051282051282051,1.2249486142259043,2.8351205183885573,3.0981123390634457,1.3138277187410312
2.3076923076923075,0.797968799990462,2.0087759566842998,3.6060914521784566,1.4290507118656313
2.564102564102564,0.7344130279888154,1.9664005241241544,3.8234127628577075,1.4916228655841481
2.8205128205128203,0.7043949222968905,1.658249781086342,4.067337108652663,1.7564538862423715
3.0769230769230766,0.6698780217253761,1.791088724134096,4.2693424608209,2.0438820693775113
3.333333333333333,0.11726199469823251,1.3817410611802199,4.1871765076504435,2.231631862117586
3.5897435897435894,0.3063037782542624,1.6482748519878103,4.609286541616747,2.55545343408657
3.846153846153846,0.16624592711978764,1.2641906180846405,4.720673877404439,2.6992406252891397
4.102564102564102,0.2311013576127231,1.2999907804092397,4.710327221313332,2.980603742998986
4.358974358974359,0.08265739395877966,1.2620525962677003,4.81197544835146,3.082410406425934
4.615384615384615,0.13398272359438695,1.2839280525904688,5.261388656191335,3.315360640075384
4.871794871794871,0.2637551568117056,1.0893779502232026,5.439140198871885,3.4346856040117935
5.128205128205128,0.0763565687311279,1.0061894301285508,5.4711834868154625,3.4079660120212094
5.384615384615384,0.12621653676948139,0.6197254338796152,5.809328200673729,3.564017069490113
5.6410256410256405,0.3748978031250906,0.9855097495131466,5.950133152356618,3.4398034831122493
5.897435897435897,0.0,0.6897485214947193,5.555800843472569,3.6706975796963452
6.153846153846153,0.208116230100666,0.6919755026598102,6.051395334480099,3.7557725435695883
6.41025641025641,0.07128730080855986,0.5737316922465661,5.91235942008551,3.9566512738550346
6.666666666666666,0.05477390459415561,0.5045349773529891,5.97880761916474,3.97245122662641
6.9230769230769225,0.21120392068705424,0.6071926801069985,6.1922728889753245,4.016096618957863
7.179487179487179,0.0,0.4951117599273421,6.127510460471973,4.081003494762984
7.435897435897435,0.0,0.5161179957643042,6.347199747688716,4.071755117882195
7.692307692307692,0.0,0.5684032755510398,5.900876956332572,4.239283560536577
7.948717948717948,0.0,0.3494999720071571,6.253512807680708,4.4926555406041855
8.205128205128204,0.09144767114489102,0.5664271867725885,6.00145984737356,4.365115864540383
8.46153846153846,0.030871182186278247,0.29248375437516977,6.288319115749747,4.628613554099802
8.717948717948717,0.07885029190419486,0.5238411917567124,6.394675189070918,4.287750113763237
8.974358974358974,0.2845679447992167,0.8272058001646728,6.395443404938139,4.474318336628765
9.23076923076923,0.0,0.5687615977558597,6.545390939135576,4.449107872628836
9.487179487179485,0.0877343004178557,0.3895672464991908,6.492335128974902,4.203925913467662
9.743589743589743,0.17204275155737467,0.6020145887055605,6.396863402963826,4.466239848992215
10.0,0.0,0.297098345027519,6.563394502680589,4.330718501791245
