Time,0,1,2,3
0.0,5.230901612140894,9.780467437922526,0.19964771292028058,0.27059705601509493
0.2564102564102564,4.16793077845457,9.934701991917315,0.0,0.0
0.5128205128205128,3.5057134220477026,9.378803565009513,0.0,0.264268688012814
0.7692307692307692,2.6768222517868585,8.568040234654816,0.09942288750492057,0.5197863323428189
1.0256410256410255,2.4681777036930224,8.386125071826012,0.4364407047781433,0.4645832015191749
1.282051282051282,1.8038446195232538,7.576692051895183,0.6920278293102258,0.7904181465342922
1.5384615384615383,1.4462156187114916,7.0141404586822755,1.2159046504707536,0.9525557486132846
1.7948717948717947,0.9819758357857695,6.721426978685062,1.1950373157573115,1.3557740247035324
2.051282051282051,0.9732944810030493,6.643347780273875,1.8019726766187558,1.7037912549350036
2.3076923076923075,0.5952188658562048,6.204557609470801,2.1345345781881027,1.9934291245599416
2.564102564102564,0.6082062154413546,6.172610278275698,2.3297309390189698,2.1819446795545256
2.8205128205128203,0.6050747720177381,5.858298351688595,2.3970335831293776,2.6080230477053914
3.0769230769230766,0.690897120894901,5.804492601726891,2.5351965426995706,2.655763849624414
3.333333333333333,0.2719034599694063,5.679516704955779,3.0329634404060726,3.097683019324641
3.5897435897435894,0.5052530580058078,5.777907965410461,3.0998222360499117,3.4243414988180936
3.846153846153846,0.0,5.403584869302581,3.416576065880345,3.5340911290686083
4.102564102564102,0.31688564004421366,5.331446719964124,3.8525359940136887,3.510421092794059
4.358974358974359,0.0990768755112578,5.260047525280439,3.6018582182139247,3.735537158492802
4.615384615384615,0.2616406569218418,5.307354501900235,3.983369816402905,3.8514762895918753
4.871794871794871,0.22231045756428228,5.411899673318358,3.9420433229946608,3.8341421836256684
5.128205128205128,0.18518048779906757,4.968002721160391,3.8939679761335433,4.330526620623945
5.384615384615384,0.3677768587922148,5.56152133682064,4.281831461396318,4.436006420468166
5.6410256410256405,0.0785958302517576,5.223560137855638,4.157457662284292,4.598709760706884
5.897435897435897,0.14664984435832373,5.2200854349247665,4.438906274701475,4.330619486584388
6.153846153846153,0.0,4.927821976793535,4.461480009970301,4.700380045374149
6.41025641025641,0.0,5.101299243671143,4.684605426920084,4.43304866682787
6.666666666666666,0.20082876204836475,5.229245657157798,4.691479578655758,4.594319223045481
6.9230769230769225,0.1911494237140107,5.2617647907354685,4.429359209831717,4.531700440100599
7.179487179487179,0.056880502065483424,5.14707420192265,4.568782251885354,4.851587821683744
7.435897435897435,0.0,4.849793286707103,4.748183045597754,4.71763756923202
7.692307692307692,0.15093089706394222,5.105813991442092,4.749962545234542,4.9249550934662745
7.948717948717948,0.0,5.01558169986995,4.8369945270067785,4.928975255989707
8.205128205128204,0.2860445507102927,4.982577198372213,4.9044854006262275,4.844077341890519
8.46153846153846,0.10585383779334115,4.998948799153057,4.760327647254298,5.094659565640774
8.717948717948717,0.0,5.167169025686529,4.772499743508603,5.040586515834732
8.974358974358974,0.07161594201540573,5.0494190586733225,5.051195067869035,4.919160165577981
9.23076923076923,0.0,4.860184542524037,5.012241831652893,5.211709457664112
9.487179487179485,0.16838107895723087,4.928061492042855,4.832492463035391,5.204863610357525
9.743589743589743,0.0,4.75671437192399,4.7733907752201,4.756506614430663
10.0,0.0,5.126287849396364,4.872262996579166,4.8426808773140255
